age,working_sector,financial_weight,qualification,years_of_education,loan_taken,marital_status,occupation,relationship,ethnicity,gender,gain,loss,working_hours,country,target
60.0,self_employed,525878.0,HighGrad,EDL2,0,Married-civilian,managerial, Husband, Black, Male,0.0,0.0,40.0, United-States,0
21.0,private,68358.0,CommunityCollege,EDL3,0,Never-married,sales, Own-child, White, Female,0.0,0.0,20.0, United-States,0
38.0,private,174571.0,dropout,EDL1,0,Married-civilian,repair, Husband, Black, Male,0.0,0.0,45.0, United-States,0
40.0,private,42703.0,CommunityCollege,EDL4,0,Divorced,repair, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
27.0,private,423250.0,CommunityCollege,EDL3,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,60.0, United-States,0
20.0,without_pay,308924.0,CommunityCollege,EDL3,0,Never-married,transport, Own-child, White, Male,0.0,0.0,25.0, United-States,0
49.0,local_body,276247.0,CommunityCollege,EDL3,0,Married-civilian,guard, Husband, White, Male,0.0,0.0,40.0, United-States,0
46.0,private,160061.0,CommunityCollege,EDL3,0,Married-civilian,inspector, Husband, Black, Male,0.0,0.0,40.0, United-States,0
20.0,private,285295.0,CommunityCollege,EDL3,0,Never-married,inspector, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, Yugoslavia,0
43.0,private,265266.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
25.0,state,194954.0,CommunityCollege,EDL3,0,Married-civilian,other, Wife, White, Female,0.0,0.0,15.0, United-States,0
48.0,private,156926.0,Bachelors,EDL4,0,Divorced,clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
36.0,local_body,217414.0,CommunityCollege,EDL3,0,Divorced,guard, Unmarried, White, Male,0.0,0.0,55.0, United-States,0
18.0,without_pay,192399.0,CommunityCollege,EDL3,0,Never-married,transport, Own-child, White, Male,0.0,0.0,60.0, United-States,0
60.0,private,193235.0,CommunityCollege,EDL4,1,Married-civilian,clerical, Husband, White, Male,0.0,0.0,24.0, United-States,0
44.0,local_body,254134.0,CommunityCollege,EDL4,0,Divorced,support, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0
32.0,private,90446.0,dropout,EDL1,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
29.0,private,116613.0,Bachelors,EDL4,0,Never-married,clerical, Own-child, White, Female,0.0,0.0,40.0, Portugal,0
17.0,private,95909.0,dropout,EDL1,0,Never-married,cleaner, Own-child, White, Male,0.0,0.0,12.0, United-States,0
41.0,private,82319.0,dropout,EDL2,0,Married-civilian,other, Wife, White, Female,0.0,0.0,10.0, United-States,0
56.0,private,179625.0,dropout,EDL1,0,Separated,other, Unmarried, White, Female,0.0,0.0,32.0, United-States,0
28.0,private,119793.0,CommunityCollege,EDL3,0,Never-married,clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,0
28.0,self_employed,254989.0,dropout,EDL1,0,Never-married,sales, Own-child, White, Male,0.0,0.0,40.0, United-States,0
19.0,private,104830.0,dropout,EDL1,0,Never-married,transport, Unmarried, White, Male,0.0,0.0,25.0, Guatemala,0
36.0,self_employed,135416.0,CommunityCollege,EDL3,0,Married-civilian,other, Wife, White, Female,0.0,0.0,50.0, United-States,0
25.0,private,298225.0,CommunityCollege,EDL3,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,35.0, United-States,0
42.0,private,166740.0,Bachelors,EDL4,0,Divorced,specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
26.0,private,276624.0,CommunityCollege,EDL3,0,Married-civilian,guard, Husband, White, Male,0.0,0.0,40.0, United-States,0
35.0,private,226789.0,CommunityCollege,EDL3,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,58.0, United-States,0
37.0,private,31023.0,HighGrad,EDL2,1,Married-civilian,repair, Husband, White, Male,0.0,0.0,45.0, United-States,0
39.0,local_body,116666.0,HighGrad,EDL2,0,Never-married,guard, Own-child, Amer-Indian-Eskimo, Male,4650.0,0.0,48.0, United-States,0
23.0,private,103277.0,CommunityCollege,EDL3,0,Divorced,other, Own-child, White, Female,0.0,0.0,24.0, United-States,0
31.0,national,351141.0,HighGrad,EDL2,0,Married-civilian,support, Husband, White, Male,0.0,0.0,40.0, United-States,0
20.0,private,148709.0,CommunityCollege,EDL3,0,Never-married,specialty, Unmarried, White, Female,0.0,0.0,25.0, United-States,0
36.0,private,128382.0,CommunityCollege,EDL3,0,Never-married,inspector, Unmarried, White, Male,0.0,0.0,45.0, United-States,0
37.0,private,172538.0,HighGrad,EDL2,1,Never-married,inspector, Own-child, White, Male,0.0,0.0,40.0, United-States,0
39.0,private,46028.0,CommunityCollege,EDL3,0,Divorced,other, Unmarried, White, Female,0.0,0.0,60.0, United-States,0
32.0,private,198452.0,HighGrad,EDL2,0,Married-civilian,farming, Wife, White, Female,0.0,0.0,40.0, United-States,0
59.0,private,193895.0,CommunityCollege,EDL3,0,Widowed,clerical, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0
29.0,private,233421.0,Bachelors,EDL4,0,Married-civilian,repair, Husband, White, Male,3411.0,0.0,45.0, United-States,0
50.0,private,378747.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, Black, Male,0.0,0.0,40.0, United-States,0
42.0,private,31251.0,CommunityCollege,EDL4,1,Married-civilian,sales, Husband, White, Male,0.0,0.0,37.0, United-States,0
32.0,private,71540.0,CommunityCollege,EDL3,0,Divorced,specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
20.0,private,34568.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,3781.0,0.0,35.0, United-States,0
50.0,self_employed,36480.0,dropout,EDL1,0,Divorced,repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
18.0,private,116528.0,CommunityCollege,EDL3,0,Never-married,repair, Not-in-family, White, Male,0.0,0.0,30.0, United-States,0
60.0,private,52152.0,Masters,EDL5,0,Never-married,specialty, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
60.0,private,216690.0,CommunityCollege,EDL3,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,40.0, Yugoslavia,0
42.0,local_body,227065.0,Masters,EDL5,0,Never-married,specialty, Not-in-family, White, Male,0.0,0.0,22.0, United-States,0
49.0,private,84013.0,HighGrad,EDL2,0,Divorced,other, Unmarried, White, Female,0.0,0.0,35.0, United-States,0
35.0,self_employed,82051.0,CommunityCollege,EDL3,0,Married-civilian,sales, Wife, White, Female,0.0,0.0,40.0, United-States,0
30.0,self_employed,176185.0,CommunityCollege,EDL4,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,60.0, Iran,0
55.0,private,354923.0,CommunityCollege,EDL4,0,Divorced,clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
19.0,private,393712.0,HighGrad,EDL2,0,Never-married,clerical, Own-child, White, Female,0.0,0.0,20.0, United-States,0
39.0,private,98941.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
48.0,private,141483.0,CommunityCollege,EDL3,0,Divorced,managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
21.0,private,226145.0,CommunityCollege,EDL3,0,Never-married,cleaner, Own-child, White, Male,0.0,0.0,30.0, United-States,0
23.0,private,394612.0,Bachelors,EDL4,0,Never-married,support, Own-child, Black, Male,0.0,0.0,40.0, United-States,0
22.0,private,231085.0,CommunityCollege,EDL3,0,Never-married,other, Own-child, White, Male,0.0,0.0,30.0, United-States,0
19.0,private,186159.0,CommunityCollege,EDL3,0,Never-married,sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
23.0,private,162282.0,CommunityCollege,EDL3,0,Never-married,cleaner, Not-in-family, White, Male,0.0,0.0,25.0, United-States,0
23.0,private,273206.0,Bachelors,EDL4,0,Never-married,clerical, Not-in-family, White, Female,0.0,0.0,23.0, United-States,0
23.0,private,102729.0,CommunityCollege,EDL3,0,Never-married,sales, Own-child, White, Female,0.0,0.0,15.0, United-States,0
22.0,state,292933.0,Bachelors,EDL4,0,Never-married,clerical, Own-child, White, Female,0.0,0.0,10.0, United-States,0
18.0,private,135924.0,HighGrad,EDL2,0,Never-married,clerical, Own-child, White, Male,0.0,0.0,20.0, United-States,0
34.0,private,27409.0,dropout,EDL1,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,50.0, United-States,0
30.0,private,299507.0,CommunityCollege,EDL4,0,Separated,other, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
62.0,self_employed,102631.0,CommunityCollege,EDL3,0,Widowed,farming, Unmarried, White, Female,0.0,0.0,50.0, United-States,0
51.0,private,153486.0,CommunityCollege,EDL3,0,Married-civilian,cleaner, Husband, White, Male,0.0,0.0,40.0, United-States,0
34.0,private,434292.0,HighGrad,EDL2,0,Married-civilian,other, Husband, Black, Male,0.0,0.0,30.0, United-States,0
28.0,self_employed,240172.0,Masters,EDL5,0,Never-married,specialty, Own-child, White, Male,0.0,0.0,40.0, United-States,0
56.0,private,219426.0,dropout,EDL1,0,Never-married,cleaner, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
46.0,private,295791.0,HighGrad,EDL2,0,Divorced,support, Not-in-family, White, Female,0.0,0.0,30.0, United-States,0
23.0,local_body,496382.0,CommunityCollege,EDL3,0,Married-non-resident,clerical, Own-child, White, Female,0.0,0.0,40.0, Guatemala,0
33.0,private,376483.0,Bachelors,EDL4,0,Married-civilian,clerical, Wife, Black, Female,0.0,0.0,30.0, United-States,0
27.0,private,107218.0,HighGrad,EDL2,0,Never-married,other, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,0
21.0,private,246207.0,CommunityCollege,EDL3,0,Never-married,clerical, Own-child, Black, Female,0.0,0.0,20.0, United-States,0
18.0,without_pay,80564.0,HighGrad,EDL2,0,Never-married,transport, Own-child, White, Male,0.0,0.0,60.0, United-States,0
37.0,local_body,328301.0,Bachelors,EDL4,0,Divorced,specialty, Not-in-family, White, Female,0.0,0.0,36.0, United-States,0
39.0,local_body,301614.0,dropout,EDL1,0,Married-civilian,other, Husband, White, Male,0.0,0.0,40.0, United-States,0
24.0,private,180060.0,CommunityCollege,EDL4,0,Never-married,repair, Not-in-family, White, Male,2354.0,0.0,40.0, United-States,0
26.0,private,121040.0,CommunityCollege,EDL4,0,Never-married,managerial, Own-child, Black, Female,0.0,0.0,40.0, United-States,0
37.0,private,125550.0,HighGrad,EDL2,0,Divorced,sales, Not-in-family, White, Female,0.0,0.0,60.0, United-States,0
34.0,private,170772.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,50.0, United-States,0
33.0,private,180551.0,HighGrad,EDL2,0,Divorced,managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
33.0,self_employed,48189.0,HighGrad,EDL2,0,Married-civilian,guard, Husband, White, Male,0.0,0.0,30.0, United-States,0
20.0,private,432154.0,HighGrad,EDL2,0,Never-married,sales, Own-child, White, Female,0.0,0.0,8.0, Mexico,0
26.0,private,263200.0,CommunityCollege,EDL3,0,Divorced,clerical, Unmarried, White, Female,0.0,0.0,38.0, United-States,0
17.0,private,110798.0,dropout,EDL1,1,Never-married,sales, Own-child, White, Female,0.0,0.0,20.0, United-States,0
53.0,private,238481.0,CommunityCollege,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,1485.0,40.0, United-States,0
31.0,private,185528.0,CommunityCollege,EDL3,0,Divorced,sales, Own-child, White, Female,0.0,0.0,35.0, United-States,0
34.0,private,181311.0,dropout,EDL1,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,40.0, United-States,0
23.0,private,528616.0,dropout,EDL1,0,Married-civilian,other, Husband, White, Male,0.0,0.0,40.0, Mexico,0
22.0,without_pay,195532.0,HighGrad,EDL2,0,Never-married,transport, Own-child, White, Female,0.0,0.0,40.0, United-States,0
21.0,private,197583.0,CommunityCollege,EDL3,0,Never-married,clerical, Own-child, White, Female,0.0,0.0,20.0, United-States,0
40.0,private,48612.0,HighGrad,EDL2,0,Never-married,clerical, Unmarried, Black, Female,0.0,0.0,35.0, United-States,0
32.0,national,148138.0,Bachelors,EDL4,0,Married-civilian,specialty, Husband, Asian-Pac-Islander, Male,0.0,2002.0,40.0, Iran,0
29.0,local_body,30069.0,HighGrad,EDL2,0,Married-civilian,other, Wife, White, Female,2635.0,0.0,40.0, United-States,0
68.0,without_pay,170182.0,CommunityCollege,EDL3,0,Never-married,transport, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
23.0,private,352606.0,HighGrad,EDL2,0,Divorced,house_servant, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
54.0,private,155433.0,HighGrad,EDL2,1,Married-civilian,other, Wife, White, Female,0.0,0.0,35.0, United-States,0
21.0,private,109414.0,CommunityCollege,EDL3,0,Never-married,specialty, Own-child, Asian-Pac-Islander, Male,0.0,1974.0,40.0, United-States,0
40.0,private,125461.0,CommunityCollege,EDL4,1,Never-married,specialty, Not-in-family, White, Male,0.0,0.0,42.0, United-States,0
19.0,private,331556.0,dropout,EDL1,0,Never-married,other, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
21.0,without_pay,138575.0,HighGrad,EDL2,0,Never-married,transport, Other-relative, White, Male,0.0,0.0,60.0, United-States,0
35.0,private,223514.0,Bachelors,EDL4,0,Married-civilian,clerical, Wife, Black, Female,0.0,0.0,40.0, United-States,0
39.0,private,115418.0,CommunityCollege,EDL3,0,Never-married,clerical, Own-child, White, Female,2174.0,0.0,45.0, United-States,0
38.0,private,193026.0,HighGrad,EDL2,0,Never-married,other, Unmarried, White, Male,0.0,1408.0,40.0, Yugoslavia,0
26.0,private,174592.0,CommunityCollege,EDL3,0,Never-married,clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
35.0,private,268620.0,HighGrad,EDL2,0,Divorced,other, Not-in-family, White, Female,0.0,0.0,45.0, United-States,0
70.0,self_employed,150886.0,CommunityCollege,EDL3,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,25.0, United-States,0
45.0,private,112362.0,dropout,EDL1,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
83.0,private,195507.0,HighGrad,EDL2,0,Widowed,guard, Not-in-family, White, Male,0.0,0.0,55.0, United-States,0
59.0,private,192983.0,HighGrad,EDL2,0,Separated,other, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
18.0,private,120544.0,dropout,EDL1,0,Never-married,other, Own-child, Black, Male,0.0,0.0,15.0, United-States,0
31.0,private,59083.0,HighGrad,EDL2,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0
24.0,local_body,184678.0,Bachelors,EDL4,0,Never-married,specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
33.0,private,278736.0,CommunityCollege,EDL4,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,50.0, United-States,0
48.0,local_body,39464.0,Masters,EDL5,0,Never-married,specialty, Not-in-family, White, Female,0.0,0.0,52.0, United-States,0
27.0,private,162343.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,40.0, Dominican-Republic,0
41.0,private,204046.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
25.0,private,255647.0,HighGrad,EDL2,0,Married-civilian,other, Wife, White, Female,0.0,0.0,25.0, Mexico,0
66.0,self_employed,291362.0,Masters,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,50.0, United-States,0
30.0,state,126414.0,Bachelors,EDL4,0,Married-non-resident,clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
22.0,private,227626.0,HighGrad,EDL2,0,Divorced,transport, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
35.0,self_employed,31095.0,CommunityCollege,EDL3,0,Separated,farming, Not-in-family, White, Male,4101.0,0.0,60.0, United-States,0
51.0,self_employed,32372.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,1672.0,70.0, United-States,0
40.0,private,331651.0,CommunityCollege,EDL3,0,Separated,other, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
26.0,private,515025.0,dropout,EDL1,0,Married-civilian,cleaner, Wife, White, Female,0.0,0.0,40.0, United-States,0
53.0,private,394474.0,CommunityCollege,EDL4,0,Never-married,clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
32.0,private,400535.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,3781.0,0.0,40.0, United-States,0
29.0,self_employed,337505.0,CommunityCollege,EDL3,0,Married-civilian,repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, South,0
22.0,private,102684.0,CommunityCollege,EDL3,0,Never-married,transport, Not-in-family, White, Male,0.0,0.0,32.0, United-States,0
62.0,without_pay,225657.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,24.0, United-States,0
33.0,private,121966.0,HighGrad,EDL2,0,Divorced,clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
21.0,private,396790.0,HighGrad,EDL2,0,Never-married,transport, Own-child, Black, Male,0.0,0.0,20.0, United-States,0
25.0,private,252187.0,dropout,EDL1,0,Never-married,cleaner, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
29.0,private,209934.0,dropout,EDL1,0,Married-civilian,other, Husband, White, Male,0.0,0.0,40.0, Mexico,0
29.0,national,229300.0,Bachelors,EDL4,0,Never-married,specialty, Not-in-family, White, Male,0.0,0.0,48.0, United-States,0
50.0,private,200618.0,CommunityCollege,EDL4,0,Divorced,repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
22.0,private,216984.0,HighGrad,EDL2,0,Never-married,clerical, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States,0
40.0,private,212760.0,HighGrad,EDL2,0,Divorced,repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
28.0,private,150309.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,45.0, United-States,0
54.0,private,174655.0,HighGrad,EDL2,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0
29.0,private,109621.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
49.0,private,225124.0,HighGrad,EDL2,0,Widowed,inspector, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
46.0,private,172695.0,dropout,EDL1,1,Widowed,other, Not-in-family, White, Female,0.0,0.0,27.0, El-Salvador,0
71.0,self_employed,238479.0,dropout,EDL1,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,8.0, United-States,0
27.0,private,37754.0,CommunityCollege,EDL3,0,Married-civilian,farming, Husband, White, Male,0.0,0.0,80.0, United-States,0
23.0,private,169188.0,CommunityCollege,EDL3,0,Married-civilian,managerial, Wife, White, Female,0.0,0.0,25.0, United-States,0
26.0,private,224361.0,HighGrad,EDL2,0,Never-married,managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
25.0,private,104439.0,CommunityCollege,EDL3,0,Never-married,clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States,0
27.0,private,56870.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,40.0, United-States,0
24.0,private,200819.0,dropout,EDL2,0,Never-married,sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
50.0,self_employed,170562.0,CommunityCollege,EDL4,0,Married-civilian,guard, Husband, White, Male,0.0,0.0,20.0, United-States,0
30.0,private,80933.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
29.0,private,177651.0,CommunityCollege,EDL3,0,Never-married,managerial, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
31.0,private,261943.0,CommunityCollege,EDL3,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0
